1,3,0,0,3,0,0,2,1,3,0,2,1,2,0,0|9.4088
1,2,0,0,3,3,0,0,1,3,0,2,1,2,0,2|9.5606
0,1,2,0,3,3,3,0,0,1,3,2,0,1,2,2|9.7029
1,2,0,0,6,3,0,0,1,3,2,1,1,2,2,0|9.7558
1,0,0,3,6,2,0,0,1,6,2,0,1,2,2,1|9.7992
0,1,0,3,0,6,2,0,0,1,6,2,1,1,2,3|9.8331
3,0,1,3,0,0,6,2,0,1,6,2,0,1,3,3|9.7976
3,0,1,3,0,1,12,2,0,1,3,2,0,1,0,3|9.8026
0,3,1,3,0,1,12,2,0,1,3,2,1,0,1,3|9.9882
0,3,1,3,0,3,12,2,0,1,3,2,1,1,1,3|10.1243
0,6,1,3,0,1,12,2,1,1,3,2,0,2,1,3|10.1711
0,6,1,3,0,1,12,2,1,1,3,2,2,0,3,3|10.1783
0,1,0,3,0,6,1,2,0,1,12,2,3,1,6,3|10.0862
0,0,1,3,2,0,6,3,0,1,12,2,3,1,6,3|10.0646
2,0,1,6,0,1,6,2,3,1,12,3,0,2,6,0|10.1237
2,1,1,6,3,1,6,2,0,2,12,3,3,0,6,0|10.2533
0,0,1,2,2,1,6,6,3,1,12,2,3,2,6,3|10.4335
2,1,1,2,3,1,6,6,3,2,12,2,1,0,6,3|10.5944
0,3,1,2,2,1,6,6,6,1,12,2,1,2,6,3|10.6459
3,1,2,0,3,6,6,1,6,1,12,2,3,6,3,0|10.5279
3,3,0,0,3,12,1,1,6,1,12,2,3,6,3,0|10.4006
6,3,1,1,6,12,12,2,3,1,3,0,0,6,0,2|10.3540
6,3,1,1,6,24,2,3,3,1,3,0,6,0,2,0|10.1380
12,3,3,1,3,24,3,3,6,1,2,0,0,0,3,0|9.9526
12,6,1,0,3,24,6,3,6,3,0,0,0,3,0,0|9.6579
12,6,1,3,3,24,6,0,6,6,0,0,0,0,0,2|9.6738
12,6,1,3,3,24,6,0,6,6,0,2,0,0,0,2|9.8504
12,6,1,3,3,24,6,2,6,6,0,2,0,0,0,1|10.0477
2,0,0,0,12,6,1,3,3,24,6,2,6,6,0,3|10.1156
