0,0,2,2,1,1,3,3,0,3,2,0,0,0,3,0|3.9815
0,0,2,2,0,1,1,6,0,0,3,2,1,0,0,3|3.9686
0,2,2,0,1,1,6,0,0,3,2,0,1,0,3,1|4.0757
0,0,2,2,0,1,1,6,2,0,3,2,0,1,3,1|4.1727
0,1,3,2,2,0,3,6,0,1,3,3,0,2,0,0|3.9597
2,1,6,2,0,1,3,6,0,2,0,3,0,0,3,0|3.9367
3,6,2,0,1,3,6,0,2,0,3,2,0,3,0,0|3.9036
3,6,2,0,1,3,6,0,2,3,2,2,3,0,0,0|4.0405
3,6,2,0,3,6,6,2,3,0,2,0,0,3,0,0|3.7974
3,6,2,0,3,12,2,0,3,2,0,0,3,0,0,1|3.7442
6,6,2,0,3,12,2,0,3,2,0,1,1,0,0,0|3.7210
6,6,2,0,6,12,2,1,1,2,0,0,0,0,0,3|3.6378
12,2,0,0,6,12,3,3,3,0,0,0,0,0,3,0|3.2345
12,2,3,3,6,12,0,0,3,0,3,0,0,0,0,2|3.3213
12,2,6,0,6,12,0,0,3,3,0,1,0,0,2,0|3.3179
12,2,6,0,6,12,0,0,6,0,1,0,0,2,0,1|3.2546
12,2,6,0,6,12,0,0,6,1,0,3,2,0,1,0|3.3912
12,2,6,0,6,12,0,0,6,1,3,3,2,1,0,0|3.4778
12,2,6,0,12,12,3,3,2,1,0,0,2,1,0,0|3.3843
24,2,6,3,2,12,3,0,2,1,0,0,0,1,0,1|3.1708
24,2,6,3,0,2,12,3,1,2,1,0,0,0,1,1|3.2173
24,2,6,6,1,2,12,0,0,2,1,1,0,0,1,2|3.1937
24,2,12,0,3,12,0,0,2,1,1,2,0,1,2,0|2.9701
24,2,12,0,3,12,0,0,3,1,2,0,1,2,0,3|2.8965
0,2,0,0,24,2,12,0,6,12,0,0,1,3,2,3|2.7428
0,2,1,0,24,2,0,0,6,12,12,0,1,3,2,3|2.8391
0,2,3,0,24,2,1,0,6,12,12,0,1,3,2,3|2.9554
2,3,0,0,24,3,0,0,6,24,0,1,1,3,2,3|2.5316
2,6,0,0,24,24,0,1,6,3,2,3,1,3,0,0|2.4278
2,6,0,1,24,24,2,3,6,6,0,0,1,2,0,0|2.4139
2,6,2,1,24,24,0,3,6,6,0,0,1,2,1,0|2.4800
2,6,2,1,24,24,0,3,6,6,1,0,1,2,2,0|2.6061
2,6,2,1,24,24,1,3,6,6,2,0,1,2,2,0|2.7621
2,6,3,1,24,24,2,3,6,6,2,0,1,2,2,0|2.7481
2,6,3,1,48,2,3,1,12,2,0,0,3,2,0,0|1.6040
2,6,3,0,48,2,3,1,12,2,3,1,3,2,0,0|1.6799
2,6,6,1,48,2,3,1,12,2,0,0,3,2,0,1|1.6458
2,6,6,1,48,2,3,1,12,2,0,1,3,2,0,3|1.7316
2,6,3,1,48,2,6,1,12,2,3,1,3,2,0,3|1.8474
2,6,1,1,48,2,3,1,12,2,6,1,3,2,3,3|1.9731
2,6,1,1,48,2,3,1,12,2,6,1,3,2,6,2|1.9488
2,6,0,2,48,2,1,1,12,2,3,1,3,2,12,3|1.6844
2,6,2,0,48,3,1,3,12,2,3,1,3,2,12,3|1.6300
2,6,3,3,48,3,3,1,12,2,12,3,3,2,2,0|1.5856
2,6,6,3,48,3,12,1,12,2,2,3,3,2,1,0|1.5411
2,6,6,3,48,3,12,1,12,2,3,3,3,2,3,0|1.4666
2,6,6,3,48,3,12,1,12,2,6,3,3,2,1,0|1.4520
0,2,12,3,48,3,12,1,12,2,6,3,3,3,2,1|1.2973
48,2,24,3,12,3,6,1,3,2,2,3,2,3,0,1|1.0427
48,2,24,3,12,3,6,1,3,2,2,3,3,2,3,1|1.1280
1,2,24,3,48,3,6,1,12,2,2,3,6,2,3,1|1.1332
1,3,24,3,48,3,6,1,12,2,2,3,6,2,3,1|1.0884
1,6,24,3,48,2,6,1,12,2,2,3,6,3,3,1|1.0435
1,6,24,3,48,2,6,1,12,2,2,3,3,6,6,1|1.0186
1,6,24,3,48,2,6,1,12,2,2,3,3,12,1,1|0.9436
1,6,24,3,48,2,6,1,12,2,3,3,3,12,1,1|0.8986
1,6,24,3,48,2,6,1,2,12,2,6,3,12,1,1|0.9335
1,2,0,3,48,6,24,1,2,2,6,6,3,24,3,1|0.4384
3,1,2,3,48,6,24,1,0,2,2,12,3,24,3,1|0.3533
3,1,2,3,48,6,24,1,3,2,2,12,1,24,3,1|0.5180
2,3,3,3,48,6,24,1,3,2,2,12,1,24,3,1|0.4628
1,2,3,6,48,6,24,1,3,2,2,12,1,24,3,1|0.4574
3,3,3,6,48,6,24,1,3,2,2,12,1,24,3,1|0.3621
6,3,6,6,48,6,24,1,3,2,2,12,1,24,3,1|0.2266
6,3,12,2,48,6,24,1,3,2,2,12,1,24,3,1|0.1411
6,3,12,3,48,6,24,12,3,2,2,1,1,24,3,2|0.0256
0,0,0,3,1,0,2,2,0,2,0,1,3,3,3,0|5.1224
1,0,2,3,0,2,0,3,3,3,3,0,0,0,2,0|5.1016
1,2,3,0,2,0,3,0,6,3,0,0,0,2,0,1|5.1009
3,2,6,0,6,3,0,0,0,2,0,1,1,0,0,0|4.9703
3,2,6,0,6,3,0,0,2,0,1,3,1,0,0,0|5.0698
1,3,2,6,0,6,3,0,0,2,1,3,0,1,0,0|5.1994
1,3,2,6,0,6,3,3,0,3,1,0,0,0,0,2|5.1791
1,3,2,6,6,3,3,1,3,1,0,0,0,0,2,0|5.3189
1,3,2,6,6,6,1,1,3,1,0,0,0,2,0,0|5.3187
1,3,3,6,6,6,0,1,3,3,0,0,0,2,0,0|5.1087
1,6,6,0,12,0,1,2,6,0,0,0,2,0,0,0|4.7688
1,12,0,0,12,1,2,1,6,0,0,0,2,0,0,0|4.7390
1,12,0,0,12,3,1,3,6,0,0,0,2,0,0,0|4.6893
1,12,1,3,12,3,0,0,6,0,0,0,2,0,2,0|4.8197
1,12,1,3,0,12,3,0,3,6,0,0,0,2,0,2|4.8702
1,24,1,3,3,6,3,0,0,2,0,2,3,0,0,0|4.6108
