3,2,1,0,2,0,3,2,1,1,0,0,1,0,0,0|6.6593
0,3,2,1,3,2,3,2,0,1,1,0,0,1,0,0|6.7831
3,3,2,3,0,3,3,0,0,1,1,0,0,2,0,0|6.6172
6,2,3,0,3,3,0,0,1,1,0,3,2,0,0,0|6.6015
6,2,3,0,6,0,0,3,1,1,3,0,2,0,0,0|6.5561
12,2,3,3,1,1,3,0,2,0,0,0,0,0,1,0|6.5109
12,3,6,3,3,0,0,0,0,0,1,0,0,1,0,0|6.2159
12,3,6,3,3,0,1,0,0,1,0,0,0,2,0,0|6.3613
12,3,6,3,3,1,0,2,1,0,0,0,2,0,0,0|6.5068
12,3,6,3,3,1,2,1,1,0,0,0,2,0,0,0|6.6527
12,3,6,3,3,3,1,1,1,0,0,0,2,0,0,0|6.6487
12,3,6,3,6,1,1,3,1,0,0,0,2,0,0,0|6.6351
12,3,6,6,6,1,1,0,3,0,0,0,0,0,0,3|6.4417
12,3,12,2,6,1,1,0,3,0,0,0,0,0,3,0|6.4286
12,3,12,2,6,1,1,0,3,0,0,0,0,3,0,2|6.5558
12,3,12,2,6,1,1,0,3,0,0,0,3,0,2,3|6.6632
12,3,12,2,6,1,1,0,6,0,2,3,1,0,0,0|6.6709
12,3,12,2,12,1,3,3,1,0,0,0,0,0,1,0|6.4789
24,3,12,2,1,1,3,3,0,0,1,0,0,0,3,0|6.2272
24,3,12,2,1,1,6,0,0,1,0,1,0,3,0,0|6.2157
24,3,12,2,1,1,6,1,0,1,0,0,0,3,0,2|6.3646
24,3,12,3,1,1,6,0,0,1,0,2,0,3,0,1|6.3337
24,3,12,3,0,1,1,6,0,0,1,2,3,0,3,1|6.4531
24,3,12,3,1,1,6,0,0,1,2,3,3,3,1,0|6.5729
24,3,12,3,1,1,6,3,3,1,3,0,0,3,2,0|6.6029
24,3,12,6,1,1,6,0,3,1,3,0,0,3,2,2|6.5932
24,3,12,6,0,1,1,6,2,3,1,3,0,3,2,2|6.7039
24,3,12,12,2,1,1,3,0,6,3,2,0,0,3,0|6.3648
24,3,24,0,3,1,3,0,6,3,2,1,0,3,0,0|5.9661
24,3,24,0,3,1,3,1,6,6,2,0,0,3,0,0|5.9676
24,3,24,1,3,1,3,0,6,6,2,0,0,3,0,1|6.1295
24,3,24,1,3,1,3,0,12,2,0,1,3,0,1,0|6.0718
24,3,24,1,3,1,3,0,12,2,1,0,3,1,0,1|6.2243
24,3,24,1,3,3,3,0,12,1,1,1,3,0,0,2|6.2172
24,3,24,1,6,3,0,0,12,1,1,1,3,0,2,2|6.1804
24,3,24,1,6,3,0,0,12,1,1,1,3,2,2,2|6.3339
24,6,24,1,6,1,1,1,12,2,2,2,3,0,3,0|6.3578
24,6,24,1,6,3,3,3,12,0,3,0,3,0,2,0|6.0020
24,6,24,1,6,6,3,3,12,3,0,0,3,2,0,0|6.0066
24,6,24,1,12,3,3,3,12,3,0,0,3,2,0,0|5.9115
24,6,24,1,12,6,3,3,12,3,0,0,3,2,0,0|5.8868
24,12,24,1,24,3,3,3,3,2,0,0,3,0,0,0|5.4124
48,12,24,1,3,3,3,3,3,2,0,0,2,0,0,0|4.6384
48,12,24,1,6,3,3,1,3,2,0,0,2,0,0,0|4.6647
48,12,24,1,3,6,6,1,0,3,2,0,0,2,0,0|4.6514
48,12,24,1,0,3,12,1,0,0,3,2,1,0,2,0|4.5685
48,12,24,1,3,12,1,0,0,3,2,0,1,2,0,2|4.7460
48,24,24,1,3,3,3,0,1,2,0,2,0,3,0,0|4.2938
48,48,1,0,6,3,0,2,3,0,2,0,3,0,0,0|3.2220
96,1,0,1,6,3,2,0,3,2,0,0,3,0,0,0|0.8506
96,1,2,1,6,3,0,0,6,2,0,0,0,0,2,0|0.8496
96,1,2,1,12,3,0,0,0,2,2,0,1,0,0,0|0.7890
96,1,2,1,12,3,2,0,1,2,0,0,3,0,0,0|0.9488
96,3,1,1,12,3,2,0,3,0,0,0,3,0,0,0|0.7890
96,6,3,1,12,0,0,0,6,0,0,0,0,3,0,0|0.4596
96,6,3,1,12,0,0,0,6,0,0,0,3,0,0,2|0.6106
96,6,3,1,12,0,0,0,6,0,0,0,3,0,2,1|0.7520
96,6,3,1,12,0,0,0,6,0,2,1,3,0,0,12|0.6539
96,6,3,1,12,0,0,0,6,2,1,0,3,0,12,3|0.8061
96,6,3,1,12,0,0,0,6,3,0,1,3,12,3,0|0.8188
96,6,3,1,12,3,0,1,6,12,3,0,3,0,0,2|0.9819
96,6,3,1,12,3,1,3,6,12,3,0,3,0,2,0|1.1455
96,6,3,1,12,3,1,3,6,12,3,0,3,2,0,2|1.3195
96,6,3,1,12,3,1,3,6,12,3,0,3,2,2,2|1.4939
96,6,3,1,12,3,1,3,6,12,3,2,3,2,2,1|1.6488
96,6,3,1,12,3,1,3,6,12,3,2,3,2,3,3|1.6341
96,6,3,1,12,3,1,3,6,12,6,2,3,2,1,3|1.6799
96,6,3,1,12,3,1,3,6,12,6,2,3,3,3,2|1.6662
96,6,3,1,12,3,1,3,6,12,6,2,6,3,2,1|1.6829
96,6,3,1,12,3,1,3,6,12,6,2,6,3,3,1|1.6901
96,6,3,1,12,3,1,3,6,12,6,2,6,6,1,3|1.6978
96,6,3,1,12,3,1,3,6,12,6,2,12,1,3,3|1.6560
96,6,3,1,12,3,1,3,6,12,6,2,12,1,6,2|1.6946
96,6,3,1,12,3,1,3,6,12,12,2,12,1,1,2|1.6638
96,6,3,1,12,3,1,3,6,24,2,2,12,1,3,0|1.3034
96,6,0,3,12,3,3,1,6,24,3,3,12,1,3,2|1.2435
96,6,3,3,12,3,3,1,6,24,3,3,12,1,2,2|1.4042
96,6,6,2,12,6,1,0,6,24,6,0,12,3,2,0|1.0153
96,12,6,2,12,24,1,0,6,3,6,0,12,3,2,0|0.9370
96,12,6,2,12,24,1,0,6,6,6,0,12,2,2,0|0.9592
96,12,6,2,12,24,1,0,12,6,0,2,12,2,2,0|0.8719
96,12,6,2,24,24,1,2,12,6,2,0,0,2,6,0|0.5852
96,12,6,2,24,24,3,2,12,6,6,0,0,2,1,0|0.5689
96,12,6,2,48,3,2,1,12,12,0,0,2,1,0,0|-0.3567
96,12,6,2,48,3,3,0,24,0,0,3,3,0,0,0|-0.9418
96,12,6,2,48,6,0,0,24,0,3,1,3,0,0,0|-0.9364
96,12,6,2,48,6,0,0,24,3,1,2,3,0,0,0|-0.7404
96,12,6,2,48,6,0,0,24,3,3,1,3,0,0,0|-0.7138
96,12,6,2,48,6,0,0,24,6,1,3,3,0,0,0|-0.7167
96,12,6,2,48,12,1,3,24,0,0,0,3,0,3,0|-0.7790
96,12,6,2,48,12,1,3,24,0,0,0,3,3,0,3|-0.6507
96,12,6,2,48,12,1,3,24,0,0,0,6,0,3,3|-0.6618
96,24,6,2,48,0,1,3,24,0,3,3,6,0,0,2|-0.9024
96,24,6,2,48,1,3,1,24,3,3,0,6,0,2,0|-0.6323
96,24,6,3,48,1,6,0,24,3,2,0,6,0,0,1|-0.7316
96,24,12,3,48,1,2,0,24,3,0,1,6,0,3,0|-0.8103
96,24,12,3,48,1,2,1,24,3,3,0,6,0,0,2|-0.6284
96,24,12,3,48,3,1,3,24,6,0,0,6,0,2,0|-0.7858
96,24,12,3,48,3,1,3,1,24,6,0,0,6,0,2|-0.5027
96,24,12,3,48,3,1,3,1,24,6,0,6,0,2,12|-0.5589
96,24,12,3,48,3,1,3,1,24,6,0,6,2,12,2|-0.3144
96,24,12,3,48,3,1,3,2,1,24,6,6,2,12,2|-0.1593
96,24,12,3,48,3,1,3,3,24,6,1,6,2,12,2|-0.1135
96,24,12,1,48,3,1,3,3,24,6,3,6,2,12,3|-0.0871
2,3,0,3,2,2,0,2,1,1,0,0,1,0,0,0|9.4762
0,2,3,3,0,2,2,2,3,1,1,0,0,1,0,0|9.6184
0,2,3,3,3,3,3,2,0,1,0,0,0,1,0,0|9.4811
3,2,6,3,0,3,0,2,0,1,0,0,3,1,0,0|9.5044
3,2,6,3,3,0,2,0,1,0,0,2,3,1,0,0|9.6581
3,2,6,3,3,3,0,2,0,1,0,2,0,3,1,0|9.7925
6,2,6,3,0,3,0,2,0,1,1,2,3,3,0,0|9.7973
6,2,6,3,0,3,1,2,3,1,0,2,0,3,2,0|9.9928
6,2,6,3,3,1,2,0,3,1,2,0,3,2,0,1|10.1287
6,3,6,3,6,1,2,0,3,2,2,1,1,0,0,0|10.0253
6,3,6,3,6,3,0,0,3,2,3,3,1,0,0,0|9.8524
12,6,6,3,3,2,3,3,1,0,0,0,0,0,0,1|9.7001
12,6,6,6,3,2,3,0,1,0,0,1,0,0,0,2|9.7184
12,12,6,1,3,2,3,0,1,0,1,0,0,0,2,0|9.7273
12,12,6,1,3,2,3,0,1,0,3,0,0,0,2,0|9.7568
12,12,6,1,3,2,6,0,1,0,2,0,0,0,3,0|9.7768
12,12,12,1,3,2,2,0,1,0,3,0,0,0,3,0|9.7175
24,12,1,3,3,2,2,0,1,3,0,0,0,3,0,0|9.4888
24,12,3,3,3,2,0,0,1,6,0,0,0,1,0,0|9.4007
24,12,6,0,3,2,0,0,1,6,0,0,1,0,0,3|9.3832
