0,0,0,0,1,0,1,3,1,3,0,0,2,1,2,2|3.1411
0,0,3,0,0,0,0,0,1,3,1,3,3,1,2,2|3.0995
0,0,3,0,1,3,1,3,3,1,2,2,0,0,0,2|3.2078
3,0,0,3,1,3,1,3,0,3,3,2,0,0,0,2|3.1159
3,3,1,6,1,3,3,2,0,0,0,2,0,0,3,0|3.0640
3,6,1,6,1,0,3,2,0,0,3,2,0,0,2,0|3.0519
3,6,1,6,1,3,2,1,0,3,2,0,0,2,0,0|3.1497
3,6,3,6,1,6,2,1,0,2,0,0,0,0,2,0|2.9674
3,6,3,6,1,6,3,1,2,0,0,0,0,2,0,0|2.8949
3,12,6,6,3,0,0,1,0,2,0,0,3,0,0,0|2.4523
6,12,6,6,0,2,0,1,3,0,0,0,0,3,0,0|2.3996
6,12,12,0,2,0,1,1,3,0,0,0,3,0,0,0|2.3068
6,24,0,3,2,1,1,0,3,0,0,0,3,0,0,0|2.0138
6,24,1,3,2,1,0,0,6,0,0,0,2,0,0,0|2.0407
6,24,1,3,3,0,0,1,6,0,0,0,2,0,0,0|1.9475
6,24,1,3,3,0,1,2,6,0,0,0,2,0,0,0|2.0442
6,24,1,3,3,1,2,1,6,0,0,0,2,0,0,0|2.1707
6,24,3,3,3,1,0,1,6,0,0,0,2,0,2,0|2.1070
6,24,3,3,3,1,0,1,6,0,2,0,2,0,2,0|2.2033
6,24,3,3,3,1,2,1,6,0,2,0,2,0,1,0|2.2994
6,24,6,0,3,3,1,0,6,2,0,3,2,1,0,0|2.0953
6,24,6,0,3,3,1,3,6,3,0,0,2,2,0,0|2.0611
6,24,6,3,3,6,1,0,6,2,0,0,2,0,0,3|2.0068
6,24,6,3,0,3,6,1,2,6,2,0,0,2,0,3|2.1023
6,24,6,3,3,6,1,0,2,6,2,0,2,0,3,3|2.1477
6,24,6,3,3,12,3,0,2,0,3,3,2,3,0,0|1.8329
6,24,6,3,3,12,6,3,2,3,0,0,2,0,0,1|1.7980
6,24,12,6,3,12,0,0,2,3,0,1,2,0,0,1|1.5429
